objId	EGFP	OLLAS	ALFA	FLAG	VSVG	bcd
B07n388	3948.22	147.28	5067.275	266.05	4306.2	FLAG_ALFA_VSVG
B07n386	3079.96	147.43	4223.05	249.6	3540.6	FLAG_ALFA_VSVG
B07n390	1439.32	155.46	2018.95	213.5	2041.3	FLAG_ALFA_VSVG
B07n392	4660.96	153.26	6707.35	328.4	6011.5	FLAG_ALFA_VSVG
B07n389	3442.24	146.11	4678.75	246.425	3726.2	FLAG_ALFA_VSVG
B07n391	9419.34	188.24	13691.435	508.39	6954.4	FLAG_ALFA_VSVG
B07n394	2235.06	183.1	3524.315	239.345	2106.6	FLAG_ALFA_VSVG
B07n395	6987.44	183.6	9227.955	427.485	6634.6	FLAG_ALFA_VSVG
B07n393	2775.34	183.2	3526.95	186.975	2067.42	FLAG_ALFA_VSVG
B07n397	3229.76	186.36	9882.325	264.775	5297.4	FLAG_ALFA_VSVG
B07n396	2426.52	184	4486.8	193.65	2198.82	FLAG_ALFA_VSVG
B07n398	4736.48	187.35	7083.705	306.135	3912.7	FLAG_ALFA_VSVG
B07n400	3747.64	185	7565.525	279.75	3581.6	FLAG_ALFA_VSVG
B07n399	1840.56	159.38	2444.825	223.325	2728	FLAG_ALFA_VSVG
B07n402	3277.23	182.6	4474.25	191.25	2407.82	FLAG_ALFA_VSVG
B07n403	6595.82	204.8	10720.025	343	9161.6	FLAG_ALFA_VSVG
B07n401	2710.06	167.7	2079.45	209.85	2138.2	FLAG_ALFA_VSVG
B07n405	5286.32	197.23	7937.725	286.525	6670.4	FLAG_ALFA_VSVG
B07n404	6149.6	187.14	12346.65	352.5	9062.8	FLAG_ALFA_VSVG
B07n406	3762.56	204.28	4445.34	259.84	2625.8	FLAG_ALFA_VSVG
B07n407	6480	208.4	11250.065	389.69	5220.2	FLAG_ALFA_VSVG
B07n408	3599.24	190.73	4911.37	259.19	2863	FLAG_ALFA_VSVG
B07n409	5378.54	163.51	7621	341.85	6900.5	FLAG_ALFA_VSVG
B07n410	3983.68	145.72	4811.05	263.85	4787.5	FLAG_ALFA_VSVG
B07n413	1331.02	190.94	3503.015	222.91	1591.7	FLAG_ALFA_VSVG
B07n411	13545.24	187.72	15338.61	729.16	11982.5	FLAG_ALFA_VSVG
B07n412	3424.43	185.2	3645.75	228.8	3020.68	FLAG_ALFA_VSVG
B07n414	3389.94	182.8	5321.45	210.55	3002.48	FLAG_ALFA_VSVG
B07n415	6029.08	183.78	9584.6	335.3	7873.6	FLAG_ALFA_VSVG
B07n416	2882.3	188.2	4830.4	207.3	2597.02	FLAG_ALFA_VSVG
B07n417	3607.92	149.52	4821.6	269.35	4675.5	FLAG_ALFA_VSVG
B07n418	1844.12	191.4	2529.325	193.875	1975.2	FLAG_ALFA_VSVG
B07n419	4731.94	171.25	7245.45	290.475	5936.8	FLAG_ALFA_VSVG
B07n421	4178.84	185.24	5678.29	290	3399.5	FLAG_ALFA_VSVG
B07n420	4897.28	152.2	6134.65	329.25	6350.8	FLAG_ALFA_VSVG
B07n422	2867.39	179.4	3959.7	203.45	2704.59	FLAG_ALFA_VSVG
B07n423	2677.76	178	3239.32	250.22	2612.2	FLAG_ALFA_VSVG
B07n424	3317.24	183.8	3495.85	220.55	2943.11	FLAG_ALFA_VSVG
B07n426	1667.6	153.5	1658.6	220.15	2630.2	FLAG_ALFA_VSVG
B07n425	2736.9	200.6	5380.45	233.5	3441.73	FLAG_ALFA_VSVG
B07n428	8656.54	174.91	6672.4	330.6	6564.5	FLAG_ALFA_VSVG
B07n430	2095.16	181.78	2975.16	238.18	2255.4	FLAG_ALFA_VSVG
B07n429	1377.82	189.49	2083.75	218.795	1291.4	FLAG_ALFA_VSVG
B07n431	3213.16	193.4	7663.8	275.5	6889.3	FLAG_ALFA_VSVG
B07n433	1889.98	151.69	2148.1	221.85	2704.6	FLAG_ALFA_VSVG
B07n432	3447.94	183	3435.825	226.75	3188.13	FLAG_ALFA_VSVG
B07n435	3288.66	184.64	3252.81	240.7	2980.6	FLAG_ALFA_VSVG
B07n434	2828.32	179.2	4776.9	190.75	2289.24	FLAG_ALFA_VSVG
B07n437	4735.82	179.8	10333.1	200.475	3668.16	FLAG_ALFA_VSVG
B07n438	3141.67	198.8	4831.75	240.25	3625.66	FLAG_ALFA_VSVG
B07n440	3525.52	203.64	4596.455	258.12	2834.6	FLAG_ALFA_VSVG
B07n441	1990.38	148.8	2033	218.2	3074.2	FLAG_ALFA_VSVG
B07n443	3551.7	189	5815.2	230.45	3573.65	FLAG_ALFA_VSVG
B07n448	2513.24	182.28	2408.755	237.455	2471.4	FLAG_ALFA_VSVG
B07n445	3939.66	176.38	4936.1	275.95	6014.6	FLAG_ALFA_VSVG
B07n446	3747.24	151.83	4618.05	284.325	5075.6	FLAG_ALFA_VSVG
B07n447	3299.9	152.06	2459.95	244.25	4813	FLAG_ALFA_VSVG
B07n442	3358.36	179.6	7546.375	224.325	3784.43	FLAG_ALFA_VSVG
B07n450	3835.34	180.49	3156.5	255.58	3571.9	FLAG_ALFA_VSVG
B07n449	3048.36	178.92	2400.33	237.68	3016.8	FLAG_ALFA_VSVG
B07n451	2952.52	156.12	4089.75	265.9	4402	FLAG_ALFA_VSVG
B07n452	1854.46	184	2872.475	176.85	1518.24	FLAG_ALFA_VSVG
B07n453	2397.52	183.82	3977.37	239.515	2494.8	FLAG_ALFA_VSVG
B07n457	2275	181.03	2774.29	230.27	2635.6	FLAG_ALFA_VSVG
B07n458	5110.56	165.37	6568.5	340.55	7366	FLAG_ALFA_VSVG
B07n455	3337.5	177.4	4888.55	220.95	3333.3	FLAG_ALFA_VSVG
B07n454	3763.05	177.6	5680.95	234.35	3638.34	FLAG_ALFA_VSVG
B07n456	2753.98	180.97	3277.91	249.675	2910.8	FLAG_ALFA_VSVG
B07n461	6012.54	194.98	6587.27	323.39	4633	FLAG_ALFA_VSVG
B07n460	4174.96	184.2	6777.45	226.3	3534.9	FLAG_ALFA_VSVG
B07n462	4394.76	189.2	3278.15	259.65	4385.6	FLAG_ALFA_VSVG
B07n465	3307.2	159.92	4388.4	270.3	5117.8	FLAG_ALFA_VSVG
B07n459	2216.32	181.5	2380.3	201.2	2536.31	FLAG_ALFA_VSVG
B07n463	3001.53	186.6	3753.75	224.75	3119.28	FLAG_ALFA_VSVG
B07n464	4972	176.98	11112.39	270.4	4325	FLAG_ALFA_VSVG
B07n467	4768	187.14	6947.14	300.59	4141.6	FLAG_ALFA_VSVG
B07n470	2513.6	179.32	2934.165	240.985	2629	FLAG_ALFA_VSVG
B07n468	2560.12	186.5	3339.9	244.37	2959.3	FLAG_ALFA_VSVG
B07n469	2633.46	162.08	6566.2	280.3	4949.4	FLAG_ALFA_VSVG
B07n466	2097.73	193.2	2042.675	219.375	2723	FLAG_ALFA_VSVG
B07n471	5040.68	151.54	6058.225	306.575	7197	FLAG_ALFA_VSVG
B07n472	4277.54	146.44	4840.65	281.45	5850.4	FLAG_ALFA_VSVG
B07n473	2867.52	141.46	2820.55	243.25	3891.3	FLAG_ALFA_VSVG
B07n474	5161.18	200.56	6647.98	286.65	3974.3	FLAG_ALFA_VSVG
B07n483	4526.64	183.72	4259.23	275.62	4612	FLAG_ALFA_VSVG
B07n475	3238.92	152.16	3975.25	262.9	4571.1	FLAG_ALFA_VSVG
B07n478	3502.08	177.88	3812.275	275.63	3627.8	FLAG_ALFA_VSVG
B07n476	3843.37	187.1	5819.8	229.55	4124.9	FLAG_ALFA_VSVG
B07n477	4492.61	205	7568.725	272.6	4675	FLAG_ALFA_VSVG
B07n479	1789.34	201.78	2019.2	222.38	1715.6	FLAG_ALFA_VSVG
B07n480	1451.2	193.48	2095.645	218.11	1578.9	FLAG_ALFA_VSVG
B07n481	131.66	184.38	245.745	204.585	511	FLAG_ALFA_VSVG
B07n482	3503.44	160.28	4919.9	275	5916.8	FLAG_ALFA_VSVG
B07n484	4263.54	189.6	6480.85	249.25	4463.46	FLAG_ALFA_VSVG
B07n486	8000.28	208.66	11854.25	380.75	15127.8	FLAG_ALFA_VSVG
B07n487	3290.98	176.27	2278.81	235.01	3470	FLAG_ALFA_VSVG
B07n488	4842.8	207.88	6233.9	293.1	8938.8	FLAG_ALFA_VSVG
B07n489	2298	187.6	2736.3	204.25	2787.01	FLAG_ALFA_VSVG
B07n491	2972.76	167.94	3555.1	252.95	5236.4	FLAG_ALFA_VSVG
B07n490	4632.95	189	8220.4	249.925	4428.25	FLAG_ALFA_VSVG
B07n493	7978.6	205.38	12862.55	436.925	15614.9	FLAG_ALFA_VSVG
B07n494	1749.2	150.16	1867.75	218.1	2842.2	FLAG_ALFA_VSVG
B07n492	2897.72	182.3	4347.35	215.15	3124.54	FLAG_ALFA_VSVG
B07n495	133.76	178.38	232.435	201.005	550	FLAG_ALFA_VSVG
B07n498	4026.24	164.59	6329.025	313.1	6424.2	FLAG_ALFA_VSVG
B07n500	4268	194.03	5878.45	301.26	4262.4	FLAG_ALFA_VSVG
B07n497	5125.38	176.04	8000.35	312	8944.7	FLAG_ALFA_VSVG
B07n499	3238.84	159.36	3834.675	270.375	5040.8	FLAG_ALFA_VSVG
B07n501	1435.2	188.9	2174.6	178	1446.01	FLAG_ALFA_VSVG
B07n503	2400.5	185.91	2646.855	236.03	2823.2	FLAG_ALFA_VSVG
B07n504	1220.56	152.14	1219.75	217.4	1921.3	FLAG_ALFA_VSVG
B07n507	5155.41	144.94	2885.25	245.2	6597	FLAG_ALFA_VSVG
B07n505	3731.18	190	5958.775	241.475	4545.56	FLAG_ALFA_VSVG
B07n506	3746.48	192.2	5154.9	241.175	3696.97	FLAG_ALFA_VSVG
B07n509	3464.08	162.89	4140.575	262.3	5599.2	FLAG_ALFA_VSVG
B07n513	2244.98	200.22	2594.42	230.205	2121.4	FLAG_ALFA_VSVG
B07n511	3302.1	176.64	2643.77	249.78	3933.6	FLAG_ALFA_VSVG
B07n512	4108.28	171.78	2643.01	234.44	4254.2	FLAG_ALFA_VSVG
B07n510	1912.95	190.6	1600.875	218.675	3499.4	FLAG_ALFA_VSVG
B07n515	9258.36	190.12	10064.72	530.72	9042.6	FLAG_ALFA_VSVG
B07n514	3373.53	186.4	3300.975	225.35	4255.42	FLAG_ALFA_VSVG
B07n517	5696.34	204.74	6566.95	302.55	11415.8	FLAG_ALFA_VSVG
B07n518	3510.92	191.12	3390.49	244.785	2991.8	FLAG_ALFA_VSVG
B07n520	6037.12	155.42	7381.65	353.775	9675.4	FLAG_ALFA_VSVG
B07n521	6233.72	194.36	6579.38	322	5292.4	FLAG_ALFA_VSVG
B07n519	1849.8	202.1	1976.135	224.06	1825	FLAG_ALFA_VSVG
B07n522	2481.32	178.3	2565.77	239.405	3027.6	FLAG_ALFA_VSVG
B07n523	2320.88	179.15	2144.28	228.04	2702.4	FLAG_ALFA_VSVG
B07n525	5995.08	153.22	5565	345.1	10079.8	FLAG_ALFA_VSVG
B07n526	5585.2	149.78	4840.15	296.2	10147.6	FLAG_ALFA_VSVG
B07n524	1314.4	154.44	1440.2	223.35	2231.4	FLAG_ALFA_VSVG
B07n527	10754.44	184.76	8397.05	543.99	14338.2	FLAG_ALFA_VSVG
B07n529	3115.16	188.02	4131.24	259.29	3555	FLAG_ALFA_VSVG
B07n530	250.72	164.6	198.85	415.5	433.98	FLAG_ALFA_VSVG
B07n531	4590.84	181	6381	257.55	5122.92	FLAG_ALFA_VSVG
B07n534	3772.12	145.36	3527.35	269.95	5594.9	FLAG_ALFA_VSVG
B07n532	7790.14	189.6	7249.8	368.6	12226.9	FLAG_ALFA_VSVG
B07n533	6723.18	194.32	8364.55	388.8	15139.2	FLAG_ALFA_VSVG
B07n536	5480.64	155.18	7353.975	331.85	7783.5	FLAG_ALFA_VSVG
B07n535	1648.27	184.6	2231.625	176.725	1654.74	FLAG_ALFA_VSVG
B07n537	8681.68	180.89	9479.45	425.25	15989.1	FLAG_ALFA_VSVG
B07n539	3218.92	201	7757.4	233.7	5262.06	FLAG_ALFA_VSVG
B07n540	2683.66	189.04	3321.945	254.275	3361.3	FLAG_ALFA_VSVG
B07n538	4834.48	159.1	6428.15	317.725	7539.4	FLAG_ALFA_VSVG
B07n542	3483.3	150.79	3984.925	282.125	5559.6	FLAG_ALFA_VSVG
B07n541	3484.8	146.39	3427	269.65	5216.8	FLAG_ALFA_VSVG
B07n543	1701.7	183	1946.45	199.15	2647.35	FLAG_ALFA_VSVG
B07n544	4484.34	186.4	6575.475	255.425	5502.54	FLAG_ALFA_VSVG
B07n545	5134.72	177.4	8486.8	281.15	6696.09	FLAG_ALFA_VSVG
B07n547	2559.66	183.62	2284.48	239.69	3259.6	FLAG_ALFA_VSVG
B07n546	2526.16	178.84	2355.41	240.42	3281.8	FLAG_ALFA_VSVG
B07n549	4167.43	192.4	5786.85	255.8	4456.84	FLAG_ALFA_VSVG
B07n548	2959.26	176	2353.2	216.625	4742.73	FLAG_ALFA_VSVG
B07n550	2913.64	181.4	2355.9	224.65	4478.43	FLAG_ALFA_VSVG
B07n552	4199.74	193.6	6183.25	251.725	5513	FLAG_ALFA_VSVG
B07n553	3660.48	153.24	3130.6	269.35	7543.8	FLAG_ALFA_VSVG
B07n554	1368.72	190.05	1724.49	222.775	1867.3	FLAG_ALFA_VSVG
B07n555	6341.16	193.47	7467.95	327.825	13868.1	FLAG_ALFA_VSVG
B07n556	2458.76	149.23	2646.85	243.15	3911.5	FLAG_ALFA_VSVG
B07n558	6571.44	145.9	5538.95	312.6	12900.5	FLAG_ALFA_VSVG
B07n557	4273.18	179.1	5318.825	250.4	5769.08	FLAG_ALFA_VSVG
B07n563	3663.3	189.14	4669.845	276.52	4631.6	FLAG_ALFA_VSVG
B07n561	3789.46	181.66	3039.695	264.165	5811.8	FLAG_ALFA_VSVG
B07n562	4721.72	171.3	5244.525	303.425	8997.4	FLAG_ALFA_VSVG
B07n559	1435.61	210.3	3283.775	197.3	3235.57	FLAG_ALFA_VSVG
B07n564	10543.12	197.06	11627.79	595.05	12174	FLAG_ALFA_VSVG
B07n566	2027.72	154.49	1948.925	235.1	3276.8	FLAG_ALFA_VSVG
B07n565	3465.1	194.48	3587.53	255.59	3399.3	FLAG_ALFA_VSVG
B07n572	1795.4	152.33	1723.4	234.975	2860.9	FLAG_ALFA_VSVG
B07n567	4511.08	148.4	4068	295.85	6425.4	FLAG_ALFA_VSVG
B07n568	4069.64	188.4	5788.175	237.725	4864.2	FLAG_ALFA_VSVG
B07n569	6112.23	178.6	8393.45	356.8	7746.7	FLAG_ALFA_VSVG
B07n570	2895.29	182	3643.425	205.8	2919.19	FLAG_ALFA_VSVG
B07n571	2314.32	192.77	2375.42	230.54	2797.8	FLAG_ALFA_VSVG
B07n573	5144.12	183	6887.25	285.4	6217.26	FLAG_ALFA_VSVG
B07n574	5314.48	191.6	6314.05	276.25	5324.38	FLAG_ALFA_VSVG
B07n575	3232.76	180.87	3038.96	248.76	5191.3	FLAG_ALFA_VSVG
B07n577	4246.76	151.96	4553.875	295.95	6312.2	FLAG_ALFA_VSVG
B07n576	4648.56	181.05	3996.675	277.7	6672.4	FLAG_ALFA_VSVG
B07n579	2816.12	148.98	2831.3	247.9	4245.4	FLAG_ALFA_VSVG
B07n578	3660.12	176.3	3236.89	277.075	5101	FLAG_ALFA_VSVG
B07n581	7698.44	192.44	7850.9	345.15	16112	FLAG_ALFA_VSVG
B07n582	4250.32	156.52	4133.8	290.35	7432.5	FLAG_ALFA_VSVG
B07n583	3462.14	152.05	2763.1	253.8	6076.1	FLAG_ALFA_VSVG
B07n586	2708.28	194.6	3497.855	249.215	3645.5	FLAG_ALFA_VSVG
B07n584	2237.02	183.53	2050.82	232.21	3539	FLAG_ALFA_VSVG
B07n589	2874.24	188.25	2857.87	245.22	3499.2	FLAG_ALFA_VSVG
B07n588	2104.72	182.2	1983.5	205.8	3537.66	FLAG_ALFA_VSVG
B07n591	7164.78	209.98	6835.2	399.7	19663.2	FLAG_ALFA_VSVG
B07n590	2904.1	179.3	2147	220.1	5584.7	FLAG_ALFA_VSVG
B07n594	4556.88	184.18	4280.385	291.275	5713.8	FLAG_ALFA_VSVG
B07n592	10256.64	181.2	7297.45	415.65	24752.82	FLAG_ALFA_VSVG
B07n595	2505.2	182.3	2035.54	235.13	3782.5	FLAG_ALFA_VSVG
B07n587	5320.28	192.36	9976.175	377.05	11975.3	FLAG_ALFA_VSVG
B07n596	1657.42	207.7	2372.8	202.3	3635.97	FLAG_ALFA_VSVG
B07n597	2015.44	175.8	1894.975	197.925	3000.28	FLAG_ALFA_VSVG
B07n599	2414.6	173.1	2743.55	202.35	2770.76	FLAG_ALFA_VSVG
B07n600	2543.56	191.98	3354.09	250.57	3792.5	FLAG_ALFA_VSVG
B07n598	3093.44	183.34	1987.02	248.74	5913.7	FLAG_ALFA_VSVG
B07n602	1466.88	196.07	2218.02	229.08	2308.1	FLAG_ALFA_VSVG
B07n601	2804.64	182	3292.825	217.075	4287.92	FLAG_ALFA_VSVG
B07n603	2035.3	179.3	1834.775	201.55	3517.36	FLAG_ALFA_VSVG
B07n604	5130.75	197.2	6332.6	284.2	8461.15	FLAG_ALFA_VSVG
B07n605	3125.04	177.8	2283.2	227.15	6404.64	FLAG_ALFA_VSVG
B07n607	4846.92	138.56	3999.275	296.45	7122.8	FLAG_ALFA_VSVG
B07n606	3968.28	143.54	2733.575	268.425	6914.8	FLAG_ALFA_VSVG
B07n609	3312.08	141.22	3062.95	246.65	4280	FLAG_ALFA_VSVG
B07n608	13306.96	193.46	13370.625	738.385	17097.4	FLAG_ALFA_VSVG
B07n611	2248.52	186.46	1732.01	232.02	4280	FLAG_ALFA_VSVG
B07n610	7694.32	169.67	8607.625	462.425	13987.7	FLAG_ALFA_VSVG
B07n612	2800.5	177	5281.35	213.55	4024.29	FLAG_ALFA_VSVG
B07n613	4720.88	188.99	4430.36	275.58	5312.6	FLAG_ALFA_VSVG
B07n615	2873.38	177.6	3643.625	215.25	4000.69	FLAG_ALFA_VSVG
B07n618	3415.96	152	3159	260.5	5408.6	FLAG_ALFA_VSVG
B07n616	2542.44	172	1883.15	208.7	4631.34	FLAG_ALFA_VSVG
B07n617	3883.96	149.88	3820.05	273.75	6024.4	FLAG_ALFA_VSVG
B07n619	4566.24	196.44	3871.51	286.825	10154	FLAG_ALFA_VSVG
B07n621	7622.36	202.26	7910.92	383	9524.4	FLAG_ALFA_VSVG
B07n624	5785.96	182.5	6913.375	387.25	13430	FLAG_ALFA_VSVG
B07n622	4479.38	149.14	3425.35	294.8	9245.3	FLAG_ALFA_VSVG
B07n626	4185.6	189.34	6460.735	309.41	6778.1	FLAG_ALFA_VSVG
B07n625	1692.82	178.6	1502	201.55	3241.76	FLAG_ALFA_VSVG
B07n629	6953.32	187.1	5596.37	427.79	11841.7	FLAG_ALFA_VSVG
B07n630	4281.16	147.67	3614.35	277.8	6082	FLAG_ALFA_VSVG
B07n631	5127.5	153.28	3640.475	286.325	10423	FLAG_ALFA_VSVG
B07n627	2850.87	171.1	1948.5	221.8	7604.17	FLAG_ALFA_VSVG
B07n628	6143.62	183.4	7621.075	301.575	8283.31	FLAG_ALFA_VSVG
B07n632	4447.68	182.6	4978.3	277.6	7695.9	FLAG_ALFA_VSVG
B07n633	2212.48	192	2260.65	215.725	4352.06	FLAG_ALFA_VSVG
B07n635	4281.86	186.84	3835.23	309.42	6950.6	FLAG_ALFA_VSVG
B07n634	1301.96	178.4	1110.625	195.15	2872.74	FLAG_ALFA_VSVG
B07n636	13158.36	196.56	11674.09	730.47	19247.2	FLAG_ALFA_VSVG
B07n637	3553.6	183.82	2590.48	250.92	7273.2	FLAG_ALFA_VSVG
B07n638	5936.36	190.92	5894.825	338.94	9186.8	FLAG_ALFA_VSVG
B07n639	4738.48	192.55	4047.26	272.2	5832.2	FLAG_ALFA_VSVG
B07n640	2837.7	178.68	2261.1	234.79	4473.4	FLAG_ALFA_VSVG
B07n642	1657.14	184.26	1509.66	220.76	2513.8	FLAG_ALFA_VSVG
B07n643	2988.6	174.4	1868.5	228.75	9427.73	FLAG_ALFA_VSVG
B07n644	6500.24	185.49	7342.02	328.19	8073.4	FLAG_ALFA_VSVG
B07n645	3446.96	184.94	2374.31	254.95	7694.8	FLAG_ALFA_VSVG
B07n646	6930.74	159.36	6009.35	411	11879.6	FLAG_ALFA_VSVG
B07n647	2647.28	149.12	2163.575	242.775	3870	FLAG_ALFA_VSVG
B07n648	3887.1	178.8	4901.475	227.95	5681.54	FLAG_ALFA_VSVG
B07n649	3443.72	148.36	2753.85	254.4	4891	FLAG_ALFA_VSVG
B07n650	3736.36	144.4	2791.6	275.65	5471.4	FLAG_ALFA_VSVG
B07n651	2549.24	178.64	1819.14	235.88	4925.6	FLAG_ALFA_VSVG
B07n652	6515.54	176.4	6651.625	367.425	9772.11	FLAG_ALFA_VSVG
B07n653	5133.8	181.8	5190.85	294.5	8484.16	FLAG_ALFA_VSVG
B07n654	3207.03	184.8	3937.45	221.65	4635.18	FLAG_ALFA_VSVG
B07n655	1465.58	184.34	1394.65	224.49	2572.4	FLAG_ALFA_VSVG
B07n656	2365.32	199.14	5755.41	277.67	6138.2	FLAG_ALFA_VSVG
B07n658	2163.5	181.86	2023.465	239.705	3889.8	FLAG_ALFA_VSVG
B07n657	4088.94	148.65	2433.9	269.375	8549.5	FLAG_ALFA_VSVG
B07n659	7608.42	192.24	6732.21	352.99	17884.2	FLAG_ALFA_VSVG
B07n660	4942.72	130.9	2593.9	254.325	6338.4	FLAG_ALFA_VSVG
B07n661	4720.8	145.22	2825.2	263.35	9402.2	FLAG_ALFA_VSVG
B07n662	4337.8	184.93	3717.37	290.09	7180.2	FLAG_ALFA_VSVG
B07n663	3916.66	182.6	3709.8	231.25	5151.78	FLAG_ALFA_VSVG
B07n664	3635.04	146.66	2523.65	260.5	5075	FLAG_ALFA_VSVG
B07n665	7707.79	176.4	5193.15	340.6	20523.22	FLAG_ALFA_VSVG
B07n666	1455.84	190.3	1665.3	191.125	2478.24	FLAG_ALFA_VSVG
B07n667	2933.53	178.8	2152.15	224.725	6303.76	FLAG_ALFA_VSVG
B07n669	2022.68	176.94	1602.39	223.14	3495.4	FLAG_ALFA_VSVG
B07n670	7055.22	184.62	5201.71	426.73	14058.8	FLAG_ALFA_VSVG
B07n668	4129.24	168.49	3516.7	306.85	7441	FLAG_ALFA_VSVG
B07n671	2782.2	173.7	2711.65	218.4	4556.74	FLAG_ALFA_VSVG
B07n672	4128.72	162.95	2319.27	257.18	7783	FLAG_ALFA_VSVG
B07n674	3189.37	189.6	3453	230.4	5505.34	FLAG_ALFA_VSVG
B07n676	2912.48	181.6	3206.2	212.6	4449.56	FLAG_ALFA_VSVG
B07n678	5907.69	177.6	5456.5	279.8	7985.22	FLAG_ALFA_VSVG
B07n679	3686.42	168.8	1797.07	233.53	7516.6	FLAG_ALFA_VSVG
B07n681	6531.92	171.46	5970.175	345.975	13127.3	FLAG_ALFA_VSVG
B07n682	3764.88	194.26	3156.075	261.79	6530	FLAG_ALFA_VSVG
B07n683	2368.92	173.58	1654.3	228.3	4508.2	FLAG_ALFA_VSVG
B07n684	4068.31	192	6365	244.975	7889.5	FLAG_ALFA_VSVG
B07n686	1650.96	180.8	1547.85	175.1	2417.73	FLAG_ALFA_VSVG
B07n685	4182.68	185.64	4068.54	277.05	7292.7	FLAG_ALFA_VSVG
B07n688	4873.74	163.68	3806.35	308.1	10137.5	FLAG_ALFA_VSVG
B07n690	6421.96	132.5	3811.05	268.75	6987.4	FLAG_ALFA_VSVG
B07n689	6764.09	189.6	7801.225	366.725	12532.03	FLAG_ALFA_VSVG
B07n693	3116.14	166.38	2713.1	272.65	7878	FLAG_ALFA_VSVG
B07n694	4188.12	183.07	3491.965	292.125	7808.1	FLAG_ALFA_VSVG
B07n695	7542.64	181.8	7972.6	385.2	12615.34	FLAG_ALFA_VSVG
B07n696	3340.84	176.2	2431.675	224.125	6524.4	FLAG_ALFA_VSVG
B07n697	1356.76	191.2	1665.125	193.4	3002.93	FLAG_ALFA_VSVG
B07n698	4447.92	183.98	3520.6	334.45	16946.1	FLAG_ALFA_VSVG
B07n700	6697.04	188	6973.7	325	10416.47	FLAG_ALFA_VSVG
B07n699	4839.96	199.74	4060.09	287.76	8563.8	FLAG_ALFA_VSVG
B07n701	5490	183.84	4252.96	304.755	9204.9	FLAG_ALFA_VSVG
B07n702	4166.8	159.2	3150.1	309.15	7642.4	FLAG_ALFA_VSVG
B07n703	3223.24	188.63	2743	263.2	5876.4	FLAG_ALFA_VSVG
B07n705	1682.61	193	1699.075	213.325	3868.88	FLAG_ALFA_VSVG
B07n707	1672.2	182.2	1419.925	200.8	3296.64	FLAG_ALFA_VSVG
B07n709	3920.72	189.2	2768.255	256	7157.2	FLAG_ALFA_VSVG
B07n710	2982.56	189.86	2317.89	261.75	5993.5	FLAG_ALFA_VSVG
B07n706	4903.13	183	3578.3	286.5	17511.28	FLAG_ALFA_VSVG
B07n714	1819	169.54	981.9	217	3866.8	FLAG_ALFA_VSVG
B07n708	3020.4	170.8	1996.25	212.5	4933.1	FLAG_ALFA_VSVG
B07n711	7280.98	184.1	6035.8	381.425	14288.04	FLAG_ALFA_VSVG
B07n712	4585.32	184.4	4791.35	264.4	8166.34	FLAG_ALFA_VSVG
B07n715	2966	174.6	1932.25	227.25	7364.66	FLAG_ALFA_VSVG
B07n716	3212.04	177.28	2363.4	257.85	6242.5	FLAG_ALFA_VSVG
B07n718	5164.24	145.46	3251.375	302.5	9097	FLAG_ALFA_VSVG
B07n719	5300.72	176.86	2726.82	271.34	11486.6	FLAG_ALFA_VSVG
B07n717	1870.1	146.84	1194.225	235.725	3201.8	FLAG_ALFA_VSVG
B07n721	4229.24	141.06	2102.475	275.775	7696	FLAG_ALFA_VSVG
B07n720	2639.84	180.69	1931.05	240.3	5669.8	FLAG_ALFA_VSVG
B07n722	6187.36	182.46	3958.32	378.33	13791.2	FLAG_ALFA_VSVG
B07n723	1112.54	177.6	1862.65	476.65	3047.84	FLAG_ALFA_VSVG
B07n725	4616.04	174.6	3761.75	240.95	7952.4	FLAG_ALFA_VSVG
B07n724	2586.49	188.8	3064.7	219.1	5098.54	FLAG_ALFA_VSVG
B07n729	2505.44	180.52	1828.09	240.1	5175.9	FLAG_ALFA_VSVG
B07n728	1249.16	181.2	1222.875	193.675	2711.32	FLAG_ALFA_VSVG
B07n730	6359.16	146.84	4067.2	340.3	9662.7	FLAG_ALFA_VSVG
B07n732	3841.24	191.72	2872.76	263.76	7691.6	FLAG_ALFA_VSVG
B07n731	2636.24	168.2	1567.65	211.1	4977.58	FLAG_ALFA_VSVG
B07n733	2304.96	182.8	7056.05	297.625	8756.5	FLAG_ALFA_VSVG
B07n727	497.72	183.28	1774.73	224.91	2649.5	FLAG_ALFA_VSVG
B07n734	5935.46	176.86	3441.21	352.37	13466.4	FLAG_ALFA_VSVG
B07n735	2919.96	151.82	2245.7	251.05	4544.8	FLAG_ALFA_VSVG
B07n738	2437.04	180.2	2342.45	217.4	4784.48	FLAG_ALFA_VSVG
B07n739	2964.48	174.94	2095.885	250.82	6280.2	FLAG_ALFA_VSVG
B07n741	1707.49	171.8	1052.6	204.55	3697.03	FLAG_ALFA_VSVG
B07n737	1845.37	188.4	1643.2	216.6	4087.69	FLAG_ALFA_VSVG
B07n740	6698.18	172.4	3777.2	359.7	20583.24	FLAG_ALFA_VSVG
B07n742	3592.6	183.15	2777.59	264.05	7485.3	FLAG_ALFA_VSVG
B07n744	1796.18	191.6	1175.3	189.5	4309.06	FLAG_ALFA_VSVG
B07n745	2007.88	188	1536.1	184.05	5027.64	FLAG_ALFA_VSVG
B07n746	5714.76	146.86	3847.7	288.4	9612.6	FLAG_ALFA_VSVG
